"Group","Mean_diff","Median_diff","Pct_hyper","Pct_hypo","N"
"TES_bound",-1.54891970962493,-0.42847819047619,45.4076636856192,54.0113584437626,15319
"Unbound",-0.932203887757701,0,49.6442326522619,49.5854820810758,15319
