"Group","N","TES_meth_mean","TES_meth_median","GFP_meth_mean","GFP_meth_median","Diff_mean","Diff_median","wilcox_pvalue_vs_group1","wilcox_pvalue_vs_random"
"DEGs_DOWN_with_binding",685,9.49811233476945,8.80822346341463,11.0893757239452,10.9093657073171,-1.59126338917572,-2.70809909756098,NA,1.67886934533556e-27
"DEGs_DOWN_without_binding",3290,9.29967221042331,8.87195023170732,9.28074065175328,8.96828654878049,0.0189315586700274,-0.741309317073171,1.08714027732046e-17,2.31644631476208e-07
"Random_control",682,8.95085378052357,8.35286908536585,7.92784202467635,7.10698574390244,1.02301175584722,0.572741085365853,1.67886934533556e-27,NA
