## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates INPUT=[/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva_top/Eva_submission/SRF_Eva_Cut_and_Tag/results/04_filtered/TEAD1-2_with_rg.bam] OUTPUT=/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva_top/Eva_submission/SRF_Eva_Cut_and_Tag/results/04_filtered/TEAD1-2_dedup.bam METRICS_FILE=/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva_top/Eva_submission/SRF_Eva_Cut_and_Tag/results/04_filtered/TEAD1-2_dedup_metrics.txt REMOVE_DUPLICATES=false ASSUME_SORTED=true CREATE_INDEX=true    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=8000 SORTING_COLLECTION_SIZE_RATIO=0.25 TAG_DUPLICATE_SET_MEMBERS=false REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag CLEAR_DT=true DUPLEX_UMI=false FLOW_MODE=false FLOW_DUP_STRATEGY=FLOW_QUALITY_SUM_STRATEGY FLOW_USE_END_IN_UNPAIRED_READS=false FLOW_USE_UNPAIRED_CLIPPED_END=false FLOW_UNPAIRED_END_UNCERTAINTY=0 FLOW_UNPAIRED_START_UNCERTAINTY=0 FLOW_SKIP_FIRST_N_FLOWS=0 FLOW_Q_IS_KNOWN_END=false FLOW_EFFECTIVE_QUALITY_THRESHOLD=15 ADD_PG_TAG_TO_READS=true DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 MAX_OPTICAL_DUPLICATE_SET_SIZE=300000 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_MD5_FILE=false USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Mar 03 15:08:55 CET 2026

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
lib1	0	9999123	0	117744162	0	8335083	219233	0.833581	1668796

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	optical_sets	non_optical_sets
1.0	1.000352	428000	0	465168
2.0	1.002852	232052	149443	224970
3.0	1.002858	165886	22499	157364
4.0	1.002858	130246	4355	124952
5.0	1.002858	108789	1238	105259
6.0	1.002858	94327	463	92339
7.0	1.002858	82577	199	81184
8.0	1.002858	71956	133	70973
9.0	1.002858	61028	72	60016
10.0	1.002858	51969	31	51128
11.0	1.002858	43256	30	42416
12.0	1.002858	35304	13	34606
13.0	1.002858	28466	15	27762
14.0	1.002858	22949	6	22396
15.0	1.002858	18264	5	17693
16.0	1.002858	14484	8	13984
17.0	1.002858	11396	3	11067
18.0	1.002858	9149	10	8722
19.0	1.002858	6986	2	6713
20.0	1.002858	5499	0	5275
21.0	1.002858	4446	0	4195
22.0	1.002858	3483	0	3365
23.0	1.002858	2898	3	2774
24.0	1.002858	2340	2	2213
25.0	1.002858	2006	1	1900
26.0	1.002858	1632	2	1588
27.0	1.002858	1437	0	1381
28.0	1.002858	1243	1	1171
29.0	1.002858	1104	0	1097
30.0	1.002858	990	0	948
31.0	1.002858	893	0	859
32.0	1.002858	819	0	811
33.0	1.002858	763	1	765
34.0	1.002858	732	1	700
35.0	1.002858	609	0	611
36.0	1.002858	634	0	621
37.0	1.002858	586	0	534
38.0	1.002858	545	0	515
39.0	1.002858	491	0	491
40.0	1.002858	459	0	455
41.0	1.002858	436	0	429
42.0	1.002858	416	0	399
43.0	1.002858	362	0	360
44.0	1.002858	393	0	360
45.0	1.002858	375	0	368
46.0	1.002858	304	0	325
47.0	1.002858	338	0	325
48.0	1.002858	316	0	331
49.0	1.002858	329	0	289
50.0	1.002858	270	0	277
51.0	1.002858	266	0	247
52.0	1.002858	259	0	245
53.0	1.002858	232	0	233
54.0	1.002858	224	0	228
55.0	1.002858	222	0	219
56.0	1.002858	229	0	217
57.0	1.002858	204	0	210
58.0	1.002858	199	1	170
59.0	1.002858	170	0	183
60.0	1.002858	165	0	170
61.0	1.002858	173	0	180
62.0	1.002858	181	0	182
63.0	1.002858	183	0	158
64.0	1.002858	169	0	165
65.0	1.002858	155	0	150
66.0	1.002858	141	0	153
67.0	1.002858	165	0	151
68.0	1.002858	139	0	132
69.0	1.002858	128	0	138
70.0	1.002858	138	0	150
71.0	1.002858	153	0	128
72.0	1.002858	124	0	107
73.0	1.002858	112	0	118
74.0	1.002858	101	0	98
75.0	1.002858	115	0	121
76.0	1.002858	97	0	103
77.0	1.002858	127	0	101
78.0	1.002858	106	0	85
79.0	1.002858	79	0	93
80.0	1.002858	85	0	95
81.0	1.002858	89	0	86
82.0	1.002858	104	0	98
83.0	1.002858	93	0	72
84.0	1.002858	73	0	89
85.0	1.002858	75	0	84
86.0	1.002858	85	0	78
87.0	1.002858	78	0	73
88.0	1.002858	61	0	66
89.0	1.002858	75	0	72
90.0	1.002858	71	0	57
91.0	1.002858	62	0	64
92.0	1.002858	72	0	73
93.0	1.002858	57	0	59
94.0	1.002858	61	0	65
95.0	1.002858	62	0	74
96.0	1.002858	67	0	61
97.0	1.002858	62	0	50
98.0	1.002858	54	0	55
99.0	1.002858	56	0	51
100.0	1.002858	53	0	61
101.0	0	63	0	53
102.0	0	58	0	60
103.0	0	47	0	40
104.0	0	49	0	58
105.0	0	55	0	53
106.0	0	53	0	52
107.0	0	36	0	39
108.0	0	49	0	43
109.0	0	52	0	41
110.0	0	54	0	41
111.0	0	32	0	38
112.0	0	32	0	37
113.0	0	36	0	37
114.0	0	43	0	41
115.0	0	37	0	31
116.0	0	25	0	40
117.0	0	54	0	42
118.0	0	44	0	44
119.0	0	38	0	42
120.0	0	33	0	37
121.0	0	44	0	33
122.0	0	29	0	37
123.0	0	35	0	30
124.0	0	29	0	36
125.0	0	26	0	14
126.0	0	29	0	21
127.0	0	30	0	32
128.0	0	28	0	36
129.0	0	27	0	39
130.0	0	32	0	33
131.0	0	45	0	39
132.0	0	33	0	35
133.0	0	31	0	37
134.0	0	37	0	35
135.0	0	38	0	46
136.0	0	29	0	28
137.0	0	39	0	36
138.0	0	30	0	20
139.0	0	28	0	22
140.0	0	29	0	29
141.0	0	31	0	25
142.0	0	23	0	24
143.0	0	31	0	25
144.0	0	22	0	21
145.0	0	28	0	23
146.0	0	15	0	23
147.0	0	22	0	21
148.0	0	25	0	23
149.0	0	24	0	16
150.0	0	21	0	23
151.0	0	15	0	19
152.0	0	23	0	27
153.0	0	22	0	12
154.0	0	17	0	23
155.0	0	13	0	19
156.0	0	17	0	19
157.0	0	22	0	30
158.0	0	27	0	20
159.0	0	21	0	18
160.0	0	20	0	20
161.0	0	21	0	16
162.0	0	22	0	18
163.0	0	20	0	19
164.0	0	15	0	15
165.0	0	18	0	20
166.0	0	15	0	17
167.0	0	25	0	17
168.0	0	16	0	16
169.0	0	17	0	14
170.0	0	16	0	13
171.0	0	11	0	14
172.0	0	15	0	16
173.0	0	11	0	12
174.0	0	14	0	14
175.0	0	17	0	24
176.0	0	12	0	10
177.0	0	12	0	14
178.0	0	13	0	14
179.0	0	11	0	12
180.0	0	8	0	20
181.0	0	17	0	9
182.0	0	8	0	7
183.0	0	18	0	17
184.0	0	14	0	11
185.0	0	12	0	12
186.0	0	19	0	13
187.0	0	14	0	18
188.0	0	14	0	12
189.0	0	11	0	7
190.0	0	5	0	9
191.0	0	11	0	4
192.0	0	8	0	6
193.0	0	7	0	9
194.0	0	6	0	10
195.0	0	10	0	12
196.0	0	16	0	10
197.0	0	12	0	9
198.0	0	8	0	7
199.0	0	9	0	13
200.0	0	10	0	18
201.0	0	9	0	8
202.0	0	11	0	10
203.0	0	14	0	15
204.0	0	12	0	9
205.0	0	10	0	7
206.0	0	7	0	9
207.0	0	8	0	5
208.0	0	8	0	11
209.0	0	13	0	9
210.0	0	14	0	11
211.0	0	10	0	11
212.0	0	9	0	9
213.0	0	10	0	12
214.0	0	7	0	10
215.0	0	11	0	10
216.0	0	10	0	3
217.0	0	6	0	3
218.0	0	5	0	11
219.0	0	11	0	7
220.0	0	7	0	10
221.0	0	8	0	6
222.0	0	6	0	6
223.0	0	8	0	9
224.0	0	7	0	5
225.0	0	5	0	3
226.0	0	4	0	6
227.0	0	9	0	10
228.0	0	6	0	3
229.0	0	5	0	6
230.0	0	5	0	7
231.0	0	6	0	4
232.0	0	6	0	6
233.0	0	5	0	8
234.0	0	10	0	6
235.0	0	5	0	7
236.0	0	5	0	8
237.0	0	6	0	5
238.0	0	7	0	7
239.0	0	8	0	8
240.0	0	3	0	9
241.0	0	8	0	7
242.0	0	6	0	2
243.0	0	8	0	8
244.0	0	7	0	3
245.0	0	5	0	2
246.0	0	7	0	7
247.0	0	3	0	5
248.0	0	1	0	6
249.0	0	5	0	2
250.0	0	7	0	3
251.0	0	6	0	7
252.0	0	1	0	7
253.0	0	4	0	7
254.0	0	6	0	4
255.0	0	6	0	3
256.0	0	5	0	8
257.0	0	5	0	6
258.0	0	9	0	4
259.0	0	5	0	2
260.0	0	4	0	4
261.0	0	4	0	5
262.0	0	6	0	3
263.0	0	2	0	5
264.0	0	7	0	8
265.0	0	4	0	7
266.0	0	7	0	2
267.0	0	7	0	5
268.0	0	2	0	2
269.0	0	4	0	5
270.0	0	5	0	4
271.0	0	5	0	2
272.0	0	4	0	4
273.0	0	1	0	5
274.0	0	4	0	2
275.0	0	3	0	5
276.0	0	4	0	3
277.0	0	3	0	1
278.0	0	1	0	2
279.0	0	3	0	1
280.0	0	3	0	1
281.0	0	2	0	11
282.0	0	4	0	3
283.0	0	0	0	3
284.0	0	4	0	2
285.0	0	6	0	4
286.0	0	3	0	3
287.0	0	3	0	4
288.0	0	7	0	5
289.0	0	4	0	3
290.0	0	2	0	4
291.0	0	3	0	4
292.0	0	5	0	2
293.0	0	1	0	1
294.0	0	2	0	6
295.0	0	5	0	3
296.0	0	3	0	1
297.0	0	2	0	4
298.0	0	2	0	3
299.0	0	7	0	3
300.0	0	3	0	5
301.0	0	6	0	4
302.0	0	5	0	4
303.0	0	2	0	0
304.0	0	4	0	5
305.0	0	1	0	2
306.0	0	1	0	3
307.0	0	2	0	2
308.0	0	4	0	3
310.0	0	3	0	2
311.0	0	2	0	2
312.0	0	3	0	3
313.0	0	3	0	3
314.0	0	2	0	2
315.0	0	4	0	2
316.0	0	1	0	4
317.0	0	5	0	4
318.0	0	1	0	1
320.0	0	2	0	3
321.0	0	4	0	2
322.0	0	2	0	2
323.0	0	3	0	8
324.0	0	3	0	0
325.0	0	1	0	1
326.0	0	3	0	4
327.0	0	2	0	3
328.0	0	5	0	4
329.0	0	2	0	3
330.0	0	4	0	2
331.0	0	1	0	0
332.0	0	3	0	2
333.0	0	3	0	2
334.0	0	1	0	2
335.0	0	2	0	5
336.0	0	5	0	3
337.0	0	2	0	2
338.0	0	2	0	3
339.0	0	4	0	3
340.0	0	3	0	0
341.0	0	1	0	0
342.0	0	1	0	5
343.0	0	1	0	5
344.0	0	1	0	2
345.0	0	3	0	5
346.0	0	2	0	3
347.0	0	2	0	2
348.0	0	4	0	3
349.0	0	4	0	1
350.0	0	3	0	1
351.0	0	2	0	2
352.0	0	1	0	3
353.0	0	1	0	3
354.0	0	4	0	4
355.0	0	3	0	2
356.0	0	1	0	2
357.0	0	3	0	3
358.0	0	5	0	1
359.0	0	2	0	3
360.0	0	0	0	1
361.0	0	2	0	1
362.0	0	1	0	3
363.0	0	8	0	2
364.0	0	0	0	1
365.0	0	0	0	4
366.0	0	5	0	4
367.0	0	0	0	1
368.0	0	4	0	5
369.0	0	3	0	0
370.0	0	3	0	2
371.0	0	0	0	2
372.0	0	4	0	2
373.0	0	1	0	0
374.0	0	3	0	0
375.0	0	2	0	1
376.0	0	0	0	3
377.0	0	1	0	1
378.0	0	4	0	3
379.0	0	1	0	2
380.0	0	3	0	4
381.0	0	1	0	3
382.0	0	2	0	2
383.0	0	1	0	2
384.0	0	2	0	3
385.0	0	1	0	0
386.0	0	4	0	3
387.0	0	3	0	1
388.0	0	0	0	1
389.0	0	1	0	2
390.0	0	2	0	0
391.0	0	1	0	0
392.0	0	1	0	1
394.0	0	1	0	2
395.0	0	4	0	1
396.0	0	2	0	3
397.0	0	1	0	1
398.0	0	2	0	1
400.0	0	3	0	2
401.0	0	0	0	1
402.0	0	1	0	3
403.0	0	0	0	1
404.0	0	3	0	2
405.0	0	3	0	1
406.0	0	0	0	1
407.0	0	3	0	2
409.0	0	1	0	1
410.0	0	1	0	0
411.0	0	1	0	1
412.0	0	0	0	2
413.0	0	2	0	0
415.0	0	0	0	3
416.0	0	0	0	1
417.0	0	0	0	1
418.0	0	1	0	1
419.0	0	3	0	4
420.0	0	2	0	2
421.0	0	1	0	1
422.0	0	2	0	0
423.0	0	2	0	2
424.0	0	3	0	0
425.0	0	0	0	4
426.0	0	3	0	0
