## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates INPUT=[/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva_top/Eva_submission/SRF_Eva_Cut_and_Tag/results/04_filtered/IggRb_with_rg.bam] OUTPUT=/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva_top/Eva_submission/SRF_Eva_Cut_and_Tag/results/04_filtered/IggRb_dedup.bam METRICS_FILE=/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva_top/Eva_submission/SRF_Eva_Cut_and_Tag/results/04_filtered/IggRb_dedup_metrics.txt REMOVE_DUPLICATES=false ASSUME_SORTED=true CREATE_INDEX=true    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=8000 SORTING_COLLECTION_SIZE_RATIO=0.25 TAG_DUPLICATE_SET_MEMBERS=false REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag CLEAR_DT=true DUPLEX_UMI=false FLOW_MODE=false FLOW_DUP_STRATEGY=FLOW_QUALITY_SUM_STRATEGY FLOW_USE_END_IN_UNPAIRED_READS=false FLOW_USE_UNPAIRED_CLIPPED_END=false FLOW_UNPAIRED_END_UNCERTAINTY=0 FLOW_UNPAIRED_START_UNCERTAINTY=0 FLOW_SKIP_FIRST_N_FLOWS=0 FLOW_Q_IS_KNOWN_END=false FLOW_EFFECTIVE_QUALITY_THRESHOLD=15 ADD_PG_TAG_TO_READS=true DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 MAX_OPTICAL_DUPLICATE_SET_SIZE=300000 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_MD5_FILE=false USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Mar 03 15:02:41 CET 2026

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
lib1	0	28079966	0	72732530	0	25312620	489907	0.901448	2767475

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	optical_sets	non_optical_sets
524.0	0	1	0	3
525.0	0	1	0	5
526.0	0	3	0	4
527.0	0	3	0	2
528.0	0	3	0	1
529.0	0	1	0	5
530.0	0	3	0	3
531.0	0	2	0	5
532.0	0	4	0	2
533.0	0	2	0	1
534.0	0	6	0	2
535.0	0	3	0	2
536.0	0	2	0	3
537.0	0	2	0	2
538.0	0	2	0	3
539.0	0	1	0	5
540.0	0	5	0	5
541.0	0	3	0	5
542.0	0	4	0	3
543.0	0	2	0	1
544.0	0	2	0	6
545.0	0	4	0	2
546.0	0	4	0	2
547.0	0	6	0	5
548.0	0	3	0	1
549.0	0	2	0	4
550.0	0	1	0	0
551.0	0	1	0	2
552.0	0	2	0	3
553.0	0	4	0	7
554.0	0	2	0	2
555.0	0	3	0	4
556.0	0	4	0	3
557.0	0	1	0	3
558.0	0	1	0	2
559.0	0	3	0	2
560.0	0	4	0	3
561.0	0	5	0	5
562.0	0	5	0	2
563.0	0	4	0	4
564.0	0	3	0	5
565.0	0	2	0	2
566.0	0	3	0	1
567.0	0	3	0	2
568.0	0	4	0	5
569.0	0	1	0	3
570.0	0	5	0	4
571.0	0	5	0	4
572.0	0	3	0	3
573.0	0	1	0	0
574.0	0	4	0	1
575.0	0	1	0	2
576.0	0	0	0	3
577.0	0	5	0	3
578.0	0	3	0	4
579.0	0	3	0	1
580.0	0	6	0	2
581.0	0	3	0	3
582.0	0	5	0	5
583.0	0	2	0	3
584.0	0	2	0	2
585.0	0	4	0	4
586.0	0	1	0	1
587.0	0	1	0	2
588.0	0	2	0	4
589.0	0	4	0	3
590.0	0	1	0	3
591.0	0	2	0	2
592.0	0	1	0	5
593.0	0	4	0	2
594.0	0	2	0	3
595.0	0	1	0	4
596.0	0	5	0	4
597.0	0	4	0	1
598.0	0	4	0	6
599.0	0	2	0	2
600.0	0	3	0	1
601.0	0	6	0	0
602.0	0	1	0	3
603.0	0	3	0	2
604.0	0	1	0	1
605.0	0	1	0	3
606.0	0	2	0	2
607.0	0	1	0	2
608.0	0	2	0	3
609.0	0	4	0	3
610.0	0	1	0	4
611.0	0	4	0	2
612.0	0	1	0	1
613.0	0	2	0	1
614.0	0	4	0	3
615.0	0	0	0	1
616.0	0	5	0	1
617.0	0	2	0	1
618.0	0	3	0	1
619.0	0	1	0	6
620.0	0	2	0	1
622.0	0	2	0	1
623.0	0	5	0	3
624.0	0	1	0	2
625.0	0	1	0	3
626.0	0	1	0	1
627.0	0	2	0	2
628.0	0	1	0	1
629.0	0	0	0	1
630.0	0	2	0	3
631.0	0	2	0	2
632.0	0	1	0	4
633.0	0	3	0	2
634.0	0	6	0	3
635.0	0	3	0	4
636.0	0	2	0	2
637.0	0	4	0	0
638.0	0	2	0	1
639.0	0	3	0	4
640.0	0	2	0	3
641.0	0	1	0	1
642.0	0	3	0	1
643.0	0	2	0	2
644.0	0	1	0	0
645.0	0	1	0	2
646.0	0	2	0	2
647.0	0	3	0	2
648.0	0	3	0	3
649.0	0	2	0	1
650.0	0	0	0	2
651.0	0	1	0	0
652.0	0	3	0	1
653.0	0	1	0	1
654.0	0	1	0	3
655.0	0	4	0	2
656.0	0	0	0	3
657.0	0	0	0	1
658.0	0	1	0	2
659.0	0	1	0	0
660.0	0	3	0	4
661.0	0	0	0	3
662.0	0	5	0	0
663.0	0	1	0	1
664.0	0	0	0	2
665.0	0	2	0	2
666.0	0	1	0	1
667.0	0	2	0	1
668.0	0	2	0	0
669.0	0	0	0	2
670.0	0	3	0	0
671.0	0	1	0	3
672.0	0	2	0	4
673.0	0	2	0	0
674.0	0	3	0	0
675.0	0	2	0	0
676.0	0	2	0	1
677.0	0	1	0	1
679.0	0	1	0	4
680.0	0	1	0	1
681.0	0	1	0	5
682.0	0	3	0	2
683.0	0	0	0	2
684.0	0	1	0	3
685.0	0	1	0	3
686.0	0	2	0	1
687.0	0	1	0	1
688.0	0	4	0	3
689.0	0	1	0	3
690.0	0	1	0	4
691.0	0	2	0	3
692.0	0	2	0	2
693.0	0	5	0	3
694.0	0	3	0	2
695.0	0	2	0	1
696.0	0	2	0	1
697.0	0	2	0	1
698.0	0	2	0	0
699.0	0	4	0	0
700.0	0	2	0	4
701.0	0	0	0	1
702.0	0	1	0	1
703.0	0	1	0	4
704.0	0	1	0	1
705.0	0	1	0	1
706.0	0	3	0	4
707.0	0	1	0	0
708.0	0	2	0	1
709.0	0	2	0	1
710.0	0	2	0	2
711.0	0	1	0	2
712.0	0	2	0	1
713.0	0	2	0	1
714.0	0	1	0	2
715.0	0	0	0	2
716.0	0	1	0	4
717.0	0	2	0	1
718.0	0	1	0	1
719.0	0	4	0	3
720.0	0	4	0	1
721.0	0	1	0	1
722.0	0	2	0	3
723.0	0	1	0	3
724.0	0	1	0	1
725.0	0	0	0	3
726.0	0	4	0	3
727.0	0	2	0	0
728.0	0	4	0	1
729.0	0	5	0	3
730.0	0	1	0	2
731.0	0	2	0	1
732.0	0	1	0	3
733.0	0	1	0	3
734.0	0	2	0	1
735.0	0	0	0	1
736.0	0	1	0	2
737.0	0	5	0	1
738.0	0	2	0	3
739.0	0	3	0	1
740.0	0	3	0	3
741.0	0	3	0	3
742.0	0	0	0	2
743.0	0	2	0	3
744.0	0	1	0	1
745.0	0	1	0	2
746.0	0	3	0	2
747.0	0	1	0	1
748.0	0	3	0	0
749.0	0	1	0	2
750.0	0	1	0	2
751.0	0	2	0	0
752.0	0	1	0	1
753.0	0	1	0	2
754.0	0	1	0	1
755.0	0	0	0	1
756.0	0	4	0	1
757.0	0	2	0	1
758.0	0	1	0	0
759.0	0	1	0	3
760.0	0	2	0	1
761.0	0	1	0	1
762.0	0	1	0	2
763.0	0	2	0	1
764.0	0	1	0	0
765.0	0	2	0	3
766.0	0	2	0	0
767.0	0	1	0	3
768.0	0	1	0	2
769.0	0	1	0	0
770.0	0	2	0	1
771.0	0	1	0	4
772.0	0	1	0	0
773.0	0	1	0	0
774.0	0	1	0	1
775.0	0	1	0	0
776.0	0	0	0	1
777.0	0	0	0	3
778.0	0	0	0	2
779.0	0	1	0	2
780.0	0	6	0	2
781.0	0	1	0	0
782.0	0	2	0	3
784.0	0	0	0	3
785.0	0	2	0	0
786.0	0	1	0	0
787.0	0	1	0	1
788.0	0	2	0	2
789.0	0	4	0	1
790.0	0	0	0	1
792.0	0	1	0	0
793.0	0	0	0	1
794.0	0	1	0	0
795.0	0	1	0	1
796.0	0	1	0	1
797.0	0	0	0	1
798.0	0	2	0	1
800.0	0	1	0	1
801.0	0	0	0	2
802.0	0	1	0	1
803.0	0	1	0	1
804.0	0	1	0	1
805.0	0	0	0	2
806.0	0	0	0	1
807.0	0	1	0	2
808.0	0	3	0	0
809.0	0	2	0	1
810.0	0	1	0	0
811.0	0	1	0	0
812.0	0	1	0	2
813.0	0	0	0	1
814.0	0	1	0	1
815.0	0	1	0	2
816.0	0	1	0	1
817.0	0	2	0	1
818.0	0	0	0	1
819.0	0	0	0	4
820.0	0	1	0	0
821.0	0	4	0	2
822.0	0	0	0	1
824.0	0	3	0	2
825.0	0	3	0	1
826.0	0	3	0	0
827.0	0	0	0	1
828.0	0	0	0	2
829.0	0	2	0	1
830.0	0	1	0	3
831.0	0	2	0	1
832.0	0	0	0	1
833.0	0	2	0	1
834.0	0	0	0	1
835.0	0	1	0	1
836.0	0	1	0	1
837.0	0	3	0	0
838.0	0	0	0	3
839.0	0	1	0	1
840.0	0	0	0	4
841.0	0	2	0	0
842.0	0	0	0	1
843.0	0	1	0	0
845.0	0	3	0	0
846.0	0	0	0	3
847.0	0	1	0	0
848.0	0	1	0	0
849.0	0	0	0	1
850.0	0	3	0	2
851.0	0	3	0	1
852.0	0	1	0	0
854.0	0	1	0	1
855.0	0	1	0	0
856.0	0	0	0	1
857.0	0	3	0	1
859.0	0	1	0	0
860.0	0	0	0	3
861.0	0	0	0	1
862.0	0	1	0	1
863.0	0	0	0	1
864.0	0	0	0	1
865.0	0	2	0	1
866.0	0	2	0	0
867.0	0	1	0	2
868.0	0	1	0	0
869.0	0	2	0	0
870.0	0	1	0	1
872.0	0	2	0	1
873.0	0	1	0	0
874.0	0	0	0	2
876.0	0	0	0	1
878.0	0	1	0	2
879.0	0	1	0	0
880.0	0	1	0	0
881.0	0	0	0	2
882.0	0	0	0	1
884.0	0	3	0	0
885.0	0	1	0	0
886.0	0	1	0	0
887.0	0	0	0	2
888.0	0	2	0	1
889.0	0	0	0	1
890.0	0	1	0	0
891.0	0	1	0	1
894.0	0	1	0	1
897.0	0	0	0	2
899.0	0	0	0	2
901.0	0	3	0	1
903.0	0	2	0	0
904.0	0	0	0	2
906.0	0	1	0	2
907.0	0	1	0	1
908.0	0	2	0	0
910.0	0	1	0	0
915.0	0	1	0	1
916.0	0	0	0	1
918.0	0	1	0	1
923.0	0	2	0	0
924.0	0	0	0	1
925.0	0	0	0	1
926.0	0	1	0	1
927.0	0	0	0	1
928.0	0	0	0	1
929.0	0	1	0	1
930.0	0	1	0	2
931.0	0	1	0	1
932.0	0	1	0	1
933.0	0	0	0	1
934.0	0	1	0	0
935.0	0	0	0	1
