## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates INPUT=[/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva_top/Eva_submission/SRF_Eva_Cut_and_Tag/results/04_filtered/TEAD1-3_with_rg.bam] OUTPUT=/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva_top/Eva_submission/SRF_Eva_Cut_and_Tag/results/04_filtered/TEAD1-3_dedup.bam METRICS_FILE=/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva_top/Eva_submission/SRF_Eva_Cut_and_Tag/results/04_filtered/TEAD1-3_dedup_metrics.txt REMOVE_DUPLICATES=false ASSUME_SORTED=true CREATE_INDEX=true    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=8000 SORTING_COLLECTION_SIZE_RATIO=0.25 TAG_DUPLICATE_SET_MEMBERS=false REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag CLEAR_DT=true DUPLEX_UMI=false FLOW_MODE=false FLOW_DUP_STRATEGY=FLOW_QUALITY_SUM_STRATEGY FLOW_USE_END_IN_UNPAIRED_READS=false FLOW_USE_UNPAIRED_CLIPPED_END=false FLOW_UNPAIRED_END_UNCERTAINTY=0 FLOW_UNPAIRED_START_UNCERTAINTY=0 FLOW_SKIP_FIRST_N_FLOWS=0 FLOW_Q_IS_KNOWN_END=false FLOW_EFFECTIVE_QUALITY_THRESHOLD=15 ADD_PG_TAG_TO_READS=true DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 MAX_OPTICAL_DUPLICATE_SET_SIZE=300000 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_MD5_FILE=false USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Mar 03 15:09:11 CET 2026

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
lib1	0	22200473	0	104932988	0	20224638	492208	0.911	1975868

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	optical_sets	non_optical_sets
125.0	0	73	0	69
126.0	0	63	0	60
127.0	0	75	0	65
128.0	0	58	0	59
129.0	0	56	0	60
130.0	0	52	0	69
131.0	0	77	0	70
132.0	0	59	0	57
133.0	0	63	0	52
134.0	0	50	0	42
135.0	0	61	0	52
136.0	0	45	0	54
137.0	0	52	0	43
138.0	0	48	0	51
139.0	0	52	0	41
140.0	0	45	0	68
141.0	0	54	0	53
142.0	0	56	0	39
143.0	0	44	0	42
144.0	0	43	0	51
145.0	0	43	0	36
146.0	0	45	0	46
147.0	0	43	0	45
148.0	0	50	0	37
149.0	0	50	0	54
150.0	0	37	0	39
151.0	0	43	0	37
152.0	0	47	0	54
153.0	0	47	0	42
154.0	0	38	0	40
155.0	0	46	0	39
156.0	0	32	0	37
157.0	0	37	0	30
158.0	0	45	0	37
159.0	0	35	0	39
160.0	0	35	0	39
161.0	0	41	0	33
162.0	0	32	0	32
163.0	0	22	0	44
164.0	0	43	0	31
165.0	0	32	0	30
166.0	0	38	0	33
167.0	0	42	0	38
168.0	0	30	0	28
169.0	0	25	0	39
170.0	0	29	0	39
171.0	0	38	0	26
172.0	0	29	0	27
173.0	0	28	0	27
174.0	0	20	0	20
175.0	0	28	0	24
176.0	0	35	0	37
177.0	0	29	0	29
178.0	0	28	0	24
179.0	0	34	0	33
180.0	0	26	0	22
181.0	0	26	0	17
182.0	0	25	0	24
183.0	0	23	0	34
184.0	0	26	0	21
185.0	0	17	0	15
186.0	0	27	0	25
187.0	0	26	0	22
188.0	0	22	0	18
189.0	0	22	0	18
190.0	0	17	0	17
191.0	0	23	0	23
192.0	0	20	0	18
193.0	0	15	0	21
194.0	0	22	0	25
195.0	0	19	0	17
196.0	0	22	0	25
197.0	0	20	0	16
198.0	0	27	0	22
199.0	0	18	0	22
200.0	0	20	0	21
201.0	0	21	0	25
202.0	0	14	0	14
203.0	0	26	0	19
204.0	0	14	0	18
205.0	0	19	0	25
206.0	0	19	0	18
207.0	0	27	0	19
208.0	0	16	0	14
209.0	0	21	0	14
210.0	0	11	0	24
211.0	0	15	0	15
212.0	0	18	0	16
213.0	0	21	0	14
214.0	0	19	0	19
215.0	0	13	0	18
216.0	0	10	0	7
217.0	0	16	0	24
218.0	0	15	0	13
219.0	0	16	0	16
220.0	0	18	0	10
221.0	0	22	0	12
222.0	0	10	0	18
223.0	0	13	0	15
224.0	0	17	0	14
225.0	0	13	0	17
226.0	0	15	0	8
227.0	0	12	0	22
228.0	0	16	0	17
229.0	0	17	0	13
230.0	0	12	0	19
231.0	0	19	0	17
232.0	0	12	0	8
233.0	0	13	0	10
234.0	0	16	0	12
235.0	0	11	0	10
236.0	0	17	0	17
237.0	0	11	0	10
238.0	0	9	0	9
239.0	0	12	0	13
240.0	0	13	0	4
241.0	0	9	0	15
242.0	0	10	0	12
243.0	0	18	0	15
244.0	0	17	0	8
245.0	0	11	0	10
246.0	0	9	0	10
247.0	0	9	0	14
248.0	0	10	0	6
249.0	0	11	0	13
250.0	0	10	0	16
251.0	0	8	0	10
252.0	0	6	0	15
253.0	0	9	0	9
254.0	0	13	0	16
255.0	0	13	0	13
256.0	0	15	0	14
257.0	0	15	0	10
258.0	0	7	0	8
259.0	0	11	0	12
260.0	0	19	0	14
261.0	0	16	0	13
262.0	0	7	0	3
263.0	0	11	0	13
264.0	0	10	0	8
265.0	0	10	0	8
266.0	0	6	0	5
267.0	0	6	0	10
268.0	0	9	0	11
269.0	0	7	0	8
270.0	0	11	0	10
271.0	0	6	0	9
272.0	0	6	0	9
273.0	0	13	0	10
274.0	0	7	0	9
275.0	0	14	0	8
276.0	0	11	0	15
277.0	0	11	0	7
278.0	0	7	0	6
279.0	0	12	0	7
280.0	0	6	0	4
281.0	0	7	0	10
282.0	0	11	0	11
283.0	0	9	0	4
284.0	0	5	0	7
285.0	0	6	0	4
286.0	0	9	0	9
287.0	0	6	0	8
288.0	0	7	0	3
289.0	0	5	0	6
290.0	0	8	0	10
291.0	0	9	0	11
292.0	0	8	0	10
293.0	0	6	0	7
294.0	0	6	0	3
295.0	0	7	0	6
296.0	0	5	0	8
297.0	0	8	0	6
298.0	0	7	0	7
299.0	0	6	0	6
300.0	0	11	0	6
301.0	0	4	0	5
302.0	0	4	0	5
303.0	0	6	0	9
304.0	0	6	0	6
305.0	0	3	0	1
306.0	0	10	0	6
307.0	0	5	0	10
308.0	0	8	0	6
309.0	0	7	0	6
310.0	0	4	0	7
311.0	0	6	0	6
312.0	0	6	0	5
313.0	0	9	0	4
314.0	0	7	0	6
315.0	0	5	0	10
316.0	0	6	0	2
317.0	0	7	0	8
318.0	0	5	0	1
319.0	0	4	0	5
320.0	0	5	0	6
321.0	0	6	0	7
322.0	0	3	0	9
323.0	0	10	0	7
324.0	0	5	0	6
325.0	0	4	0	5
326.0	0	8	0	1
327.0	0	7	0	5
328.0	0	6	0	2
329.0	0	7	0	5
330.0	0	3	0	5
331.0	0	4	0	6
332.0	0	3	0	3
333.0	0	4	0	7
334.0	0	3	0	7
335.0	0	4	0	7
336.0	0	9	0	10
337.0	0	11	0	6
338.0	0	2	0	5
339.0	0	6	0	4
340.0	0	2	0	3
341.0	0	3	0	6
342.0	0	4	0	4
343.0	0	5	0	6
344.0	0	6	0	4
345.0	0	6	0	4
346.0	0	7	0	5
347.0	0	3	0	2
348.0	0	5	0	7
349.0	0	7	0	4
350.0	0	3	0	3
351.0	0	4	0	2
352.0	0	4	0	6
353.0	0	3	0	4
354.0	0	3	0	3
355.0	0	8	0	4
356.0	0	3	0	7
357.0	0	1	0	9
358.0	0	8	0	3
359.0	0	6	0	1
360.0	0	4	0	7
361.0	0	5	0	3
362.0	0	3	0	3
363.0	0	6	0	6
364.0	0	3	0	2
365.0	0	4	0	3
366.0	0	8	0	7
367.0	0	4	0	7
368.0	0	3	0	5
369.0	0	10	0	2
370.0	0	1	0	6
371.0	0	6	0	2
372.0	0	2	0	2
373.0	0	8	0	3
374.0	0	1	0	4
375.0	0	1	0	5
376.0	0	3	0	5
377.0	0	1	0	6
378.0	0	1	0	4
379.0	0	4	0	5
380.0	0	6	0	1
381.0	0	3	0	1
382.0	0	5	0	4
383.0	0	3	0	3
384.0	0	4	0	4
385.0	0	9	0	5
386.0	0	5	0	2
387.0	0	6	0	5
388.0	0	4	0	5
389.0	0	4	0	3
390.0	0	5	0	5
391.0	0	2	0	3
392.0	0	3	0	4
393.0	0	0	0	2
394.0	0	4	0	2
395.0	0	1	0	2
396.0	0	3	0	3
397.0	0	3	0	3
398.0	0	2	0	3
399.0	0	3	0	7
400.0	0	4	0	3
401.0	0	3	0	1
402.0	0	3	0	2
403.0	0	1	0	6
404.0	0	6	0	6
405.0	0	5	0	9
406.0	0	3	0	0
407.0	0	2	0	1
408.0	0	5	0	1
409.0	0	5	0	4
410.0	0	3	0	4
411.0	0	2	0	3
412.0	0	4	0	3
413.0	0	6	0	3
414.0	0	2	0	3
415.0	0	3	0	5
416.0	0	3	0	2
417.0	0	4	0	1
418.0	0	3	0	2
419.0	0	1	0	8
420.0	0	3	0	1
421.0	0	4	0	3
422.0	0	1	0	0
423.0	0	3	0	4
424.0	0	3	0	1
425.0	0	2	0	4
426.0	0	2	0	3
427.0	0	3	0	4
428.0	0	5	0	5
429.0	0	2	0	1
430.0	0	3	0	2
431.0	0	3	0	1
432.0	0	1	0	5
433.0	0	2	0	3
434.0	0	3	0	0
435.0	0	4	0	4
436.0	0	5	0	1
437.0	0	3	0	0
438.0	0	2	0	1
439.0	0	2	0	2
440.0	0	0	0	2
441.0	0	5	0	0
442.0	0	1	0	1
443.0	0	0	0	2
444.0	0	0	0	2
445.0	0	0	0	4
446.0	0	3	0	2
447.0	0	3	0	1
448.0	0	1	0	3
449.0	0	2	0	3
450.0	0	3	0	1
451.0	0	4	0	0
452.0	0	0	0	1
453.0	0	3	0	2
454.0	0	0	0	1
455.0	0	1	0	3
457.0	0	2	0	1
458.0	0	2	0	0
459.0	0	0	0	2
460.0	0	2	0	4
461.0	0	3	0	1
462.0	0	0	0	2
463.0	0	3	0	1
464.0	0	2	0	3
465.0	0	2	0	2
466.0	0	0	0	1
467.0	0	1	0	2
468.0	0	2	0	1
469.0	0	0	0	2
470.0	0	1	0	2
471.0	0	2	0	2
472.0	0	2	0	0
473.0	0	4	0	1
474.0	0	4	0	1
475.0	0	0	0	1
476.0	0	0	0	2
477.0	0	2	0	1
478.0	0	3	0	1
479.0	0	3	0	1
480.0	0	2	0	1
482.0	0	1	0	1
483.0	0	0	0	3
484.0	0	0	0	3
485.0	0	3	0	1
486.0	0	1	0	1
487.0	0	0	0	1
488.0	0	1	0	1
489.0	0	1	0	1
490.0	0	1	0	1
491.0	0	1	0	2
492.0	0	0	0	1
493.0	0	1	0	1
494.0	0	1	0	0
495.0	0	2	0	2
496.0	0	2	0	1
497.0	0	0	0	2
498.0	0	4	0	3
499.0	0	2	0	3
501.0	0	4	0	2
502.0	0	1	0	3
503.0	0	1	0	2
504.0	0	1	0	2
505.0	0	2	0	0
506.0	0	2	0	2
507.0	0	2	0	1
508.0	0	2	0	0
509.0	0	1	0	2
510.0	0	2	0	0
511.0	0	0	0	1
512.0	0	2	0	1
513.0	0	1	0	1
514.0	0	0	0	1
515.0	0	1	0	4
516.0	0	3	0	4
517.0	0	0	0	2
518.0	0	1	0	3
519.0	0	4	0	2
520.0	0	3	0	3
521.0	0	2	0	0
522.0	0	5	0	2
523.0	0	2	0	1
524.0	0	2	0	0
526.0	0	0	0	3
527.0	0	1	0	1
528.0	0	0	0	1
529.0	0	0	0	2
530.0	0	1	0	3
531.0	0	2	0	0
532.0	0	1	0	2
533.0	0	3	0	1
534.0	0	3	0	1
535.0	0	1	0	1
536.0	0	1	0	1
537.0	0	1	0	2
538.0	0	3	0	1
539.0	0	1	0	1
540.0	0	1	0	2
541.0	0	3	0	0
542.0	0	2	0	1
543.0	0	0	0	1
544.0	0	2	0	3
545.0	0	0	0	1
546.0	0	1	0	0
547.0	0	0	0	1
548.0	0	2	0	1
549.0	0	1	0	2
550.0	0	1	0	0
552.0	0	1	0	0
553.0	0	1	0	2
554.0	0	0	0	2
555.0	0	1	0	0
556.0	0	2	0	1
557.0	0	2	0	1
558.0	0	1	0	0
559.0	0	1	0	1
560.0	0	0	0	2
561.0	0	1	0	0
562.0	0	0	0	1
564.0	0	2	0	1
565.0	0	1	0	1
566.0	0	0	0	1
567.0	0	1	0	0
569.0	0	1	0	1
570.0	0	1	0	1
572.0	0	2	0	2
574.0	0	2	0	0
575.0	0	1	0	0
576.0	0	0	0	1
577.0	0	1	0	0
578.0	0	0	0	1
580.0	0	1	0	1
581.0	0	1	0	0
583.0	0	0	0	1
584.0	0	0	0	1
585.0	0	0	0	2
588.0	0	1	0	3
589.0	0	0	0	1
590.0	0	0	0	1
591.0	0	1	0	2
592.0	0	2	0	0
593.0	0	1	0	0
595.0	0	1	0	0
597.0	0	2	0	1
598.0	0	2	0	1
599.0	0	0	0	1
600.0	0	0	0	1
601.0	0	1	0	0
602.0	0	2	0	0
603.0	0	0	0	2
604.0	0	1	0	2
605.0	0	1	0	0
606.0	0	0	0	1
608.0	0	1	0	1
609.0	0	1	0	1
610.0	0	1	0	0
611.0	0	1	0	0
612.0	0	0	0	3
613.0	0	0	0	1
614.0	0	2	0	0
616.0	0	3	0	0
617.0	0	1	0	0
618.0	0	0	0	1
619.0	0	1	0	1
621.0	0	0	0	1
622.0	0	1	0	2
623.0	0	1	0	0
624.0	0	0	0	1
625.0	0	1	0	1
626.0	0	0	0	1
627.0	0	1	0	0
628.0	0	1	0	0
629.0	0	1	0	0
630.0	0	1	0	0
632.0	0	1	0	1
633.0	0	2	0	0
635.0	0	0	0	1
636.0	0	1	0	0
637.0	0	0	0	2
639.0	0	0	0	3
640.0	0	1	0	0
641.0	0	1	0	1
642.0	0	2	0	1
643.0	0	0	0	1
644.0	0	1	0	0
646.0	0	2	0	0
647.0	0	0	0	1
648.0	0	0	0	1
650.0	0	1	0	2
652.0	0	0	0	2
653.0	0	0	0	2
654.0	0	2	0	0
655.0	0	1	0	2
657.0	0	1	0	0
658.0	0	3	0	0
660.0	0	3	0	1
661.0	0	0	0	2
662.0	0	1	0	1
663.0	0	0	0	1
666.0	0	2	0	0
668.0	0	1	0	3
670.0	0	1	0	1
671.0	0	0	0	1
672.0	0	1	0	1
673.0	0	1	0	1
674.0	0	1	0	1
675.0	0	1	0	0
677.0	0	2	0	0
679.0	0	1	0	0
680.0	0	0	0	1
681.0	0	0	0	3
682.0	0	1	0	1
683.0	0	0	0	1
685.0	0	2	0	0
686.0	0	2	0	2
687.0	0	1	0	0
688.0	0	2	0	0
691.0	0	0	0	2
692.0	0	1	0	0
694.0	0	0	0	1
696.0	0	0	0	1
697.0	0	1	0	0
698.0	0	0	0	1
699.0	0	0	0	1
700.0	0	1	0	0
701.0	0	1	0	1
702.0	0	1	0	1
703.0	0	2	0	0
704.0	0	1	0	0
705.0	0	0	0	2
706.0	0	0	0	1
707.0	0	0	0	1
708.0	0	0	0	1
709.0	0	0	0	1
710.0	0	0	0	1
711.0	0	1	0	0
712.0	0	1	0	0
713.0	0	1	0	0
714.0	0	2	0	2
715.0	0	0	0	1
716.0	0	1	0	0
717.0	0	0	0	2
718.0	0	1	0	0
722.0	0	0	0	1
723.0	0	2	0	0
724.0	0	2	0	2
725.0	0	2	0	0
726.0	0	0	0	2
727.0	0	1	0	0
729.0	0	1	0	0
732.0	0	1	0	1
733.0	0	2	0	0
739.0	0	0	0	1
740.0	0	0	0	1
744.0	0	1	0	0
745.0	0	0	0	1
747.0	0	0	0	1
750.0	0	0	0	1
751.0	0	1	0	0
753.0	0	1	0	1
757.0	0	1	0	0
758.0	0	1	0	0
760.0	0	3	0	0
761.0	0	0	0	1
762.0	0	0	0	1
765.0	0	0	0	1
767.0	0	1	0	0
768.0	0	2	0	1
769.0	0	0	0	1
772.0	0	0	0	1
774.0	0	2	0	0
775.0	0	0	0	1
778.0	0	1	0	0
780.0	0	1	0	0
784.0	0	0	0	1
786.0	0	0	0	1
790.0	0	1	0	0
795.0	0	1	0	1
801.0	0	0	0	1
807.0	0	0	0	1
809.0	0	1	0	1
811.0	0	1	0	0
812.0	0	1	0	0
815.0	0	0	0	1
821.0	0	1	0	1
822.0	0	0	0	1
825.0	0	0	0	1
826.0	0	1	0	2
827.0	0	2	0	0
828.0	0	1	0	0
832.0	0	1	0	0
834.0	0	0	0	1
835.0	0	0	0	2
836.0	0	1	0	0
838.0	0	0	0	1
839.0	0	0	0	3
841.0	0	0	0	1
842.0	0	1	0	0
844.0	0	1	0	0
845.0	0	2	0	0
847.0	0	1	0	0
848.0	0	1	0	0
849.0	0	1	0	0
850.0	0	1	0	0
852.0	0	0	0	1
857.0	0	0	0	1
858.0	0	1	0	1
860.0	0	1	0	0
867.0	0	1	0	0
874.0	0	0	0	3
878.0	0	0	0	1
879.0	0	1	0	0
880.0	0	1	0	0
881.0	0	0	0	1
883.0	0	1	0	0
887.0	0	0	0	1
889.0	0	1	0	0
892.0	0	0	0	1
894.0	0	0	0	1
895.0	0	2	0	0
899.0	0	0	0	1
903.0	0	1	0	0
906.0	0	1	0	0
907.0	0	0	0	2
909.0	0	0	0	1
912.0	0	1	0	0
913.0	0	1	0	0
921.0	0	1	0	0
926.0	0	0	0	1
932.0	0	0	0	1
935.0	0	1	0	0
940.0	0	1	0	0
942.0	0	0	0	1
944.0	0	1	0	1
945.0	0	1	0	0
949.0	0	1	0	0
966.0	0	0	0	1
967.0	0	0	0	1
974.0	0	1	0	0
975.0	0	1	0	0
1003.0	0	0	0	1
1005.0	0	0	0	1
1008.0	0	0	0	1
1010.0	0	1	0	0
1011.0	0	1	0	0
1015.0	0	1	0	0
1019.0	0	0	0	1
1023.0	0	0	0	1
1024.0	0	1	0	0
1029.0	0	0	0	1
1030.0	0	0	0	1
1032.0	0	1	0	0
1040.0	0	0	0	1
1041.0	0	2	0	0
1050.0	0	1	0	0
1079.0	0	0	0	2
1085.0	0	0	0	1
1087.0	0	0	0	1
1088.0	0	2	0	0
1090.0	0	1	0	0
1096.0	0	1	0	0
1098.0	0	0	0	1
1107.0	0	1	0	0
1118.0	0	0	0	2
1131.0	0	1	0	0
1132.0	0	0	0	1
1134.0	0	0	0	1
1136.0	0	1	0	0
1137.0	0	1	0	0
1138.0	0	1	0	0
1144.0	0	0	0	1
1150.0	0	0	0	1
1154.0	0	0	0	1
1160.0	0	1	0	0
1163.0	0	1	0	0
1175.0	0	1	0	0
1207.0	0	0	0	1
1208.0	0	0	0	1
1212.0	0	0	0	1
1213.0	0	1	0	0
1220.0	0	0	0	2
1225.0	0	1	0	0
1228.0	0	0	0	1
1230.0	0	1	0	0
1233.0	0	2	0	0
1240.0	0	0	0	1
1241.0	0	1	0	0
1250.0	0	0	0	1
1255.0	0	1	0	0
1272.0	0	1	0	0
1282.0	0	0	0	1
1293.0	0	1	0	0
1305.0	0	0	0	1
1328.0	0	0	0	1
1332.0	0	1	0	0
1348.0	0	1	0	0
1365.0	0	0	0	1
1370.0	0	1	0	0
1390.0	0	0	0	1
1402.0	0	1	0	0
1408.0	0	0	0	1
1426.0	0	1	0	0
1433.0	0	0	0	1
1441.0	0	1	0	0
1443.0	0	0	0	1
1453.0	0	1	0	0
1479.0	0	0	0	1
1484.0	0	1	0	0
1514.0	0	0	0	1
1523.0	0	1	0	0
1653.0	0	0	0	1
1654.0	0	0	0	1
1660.0	0	2	0	0
1832.0	0	0	0	1
1843.0	0	1	0	0
1851.0	0	0	0	1
1868.0	0	1	0	0
1930.0	0	0	0	1
1939.0	0	1	0	1
1944.0	0	0	0	1
1968.0	0	1	0	0
1974.0	0	1	0	0
2064.0	0	0	0	1
2076.0	0	1	0	0
2266.0	0	0	0	1
2273.0	0	1	0	0
2325.0	0	0	0	1
2364.0	0	1	0	0
2387.0	0	0	0	1
2402.0	0	1	0	0
2459.0	0	0	0	1
2467.0	0	1	0	0
2638.0	0	0	0	1
2660.0	0	1	0	0
3060.0	0	0	0	1
3093.0	0	1	0	0
3338.0	0	0	0	1
3355.0	0	1	0	0
4522.0	0	0	0	1
4582.0	0	1	0	0

