gene_id	ASE01_GFP1	ASE01_GFP2	ASE01_GFP3	ASE01_TES1	ASE01_TES2	ASE01_TES3
ENSG00000227232.5	76.3063250004943	124.56950501783	142.715538357691	110.59501086302	150.737671868368	105.831457602258
ENSG00000279928.2	2.63125258622394	9.83443460667077	5.405891604458	4.89358455146108	6.02950687473474	13.5103988428415
ENSG00000279457.4	102.618850862734	137.682084493391	176.232066305331	132.126782889449	188.010987094001	137.355721568888
ENSG00000290385.1	5.26250517244788	4.91721730333539	2.1623566417832	13.702036744091	9.31832880640823	8.25635484840311
ENSG00000230021.10	18.4187681035676	14.7516519100062	15.1364964924824	29.3615073087665	19.1847946014287	30.0231085396477
ENSG00000225630.1	202.606449139243	153.25327262062	160.014391491957	201.615683520197	194.040493968736	276.96317627825
ENSG00000237973.1	68.4125672418225	80.3145492878113	88.6566223131111	70.4676175410396	65.2283016448576	78.8106599165752
ENSG00000248527.1	910.413394833484	363.874080446819	474.637282871412	394.422914847763	449.472330662044	472.863959499451
ENSG00000229376.3	31.5750310346873	15.5711881272287	9.73060488802439	18.5956212955521	18.6366576128165	14.2609765563326
ENSG00000291215.1	121.037618966301	133.584403407278	105.955475447377	100.807841760098	114.56063061996	93.0716364729078
ENSG00000237491.10	178.925175863228	236.845966777321	170.826174700873	371.912425911042	308.601124588696	338.510548784528
ENSG00000290784.1	7.89375775867182	10.6539708238933	11.8929615298076	12.7233198337988	8.22205482918373	13.5103988428415
ENSG00000177757.2	49.9937991382549	51.6307816850216	56.2212726863632	42.0848271425653	50.4286029523269	47.2863959499451
ENSG00000225880.6	102.618850862734	77.8559406361436	58.3836293281464	98.8504079395138	67.4208495993066	79.5612376300664
ENSG00000228794.12	373.6378672438	367.971761532931	387.061838879193	482.507436774063	519.0857282158	509.642267460519
ENSG00000288531.1	0	1.63907243444513	6.4870699253496	12.7233198337988	15.347835681143	13.5103988428415
ENSG00000272438.1	0	4.09768108611282	5.405891604458	10.7658860132144	13.7034247153062	14.2609765563326
ENSG00000230699.2	15.7875155173436	9.83443460667077	15.1364964924824	44.0422609631497	50.9767399409391	46.5358182364539
ENSG00000223764.2	86.83133534539	149.155591534507	118.929615298076	46.9784116940264	82.7686852804496	54.0415953713658
ENSG00000187634.13	302.594047415753	289.296284679565	356.788845894228	172.25417621143	257.076247659145	189.14558379978
ENSG00000188976.11	1028.81976121356	1045.72821317599	1154.69844671223	957.185138265787	1094.08142927005	1006.52471379169
ENSG00000187961.15	186.8189336219	192.591011047303	245.427478842393	251.5302459451	322.304549304002	300.231085396477
ENSG00000187583.11	134.193881897421	133.584403407278	101.63076216381	133.105499799741	185.27030215094	154.619008979186
ENSG00000187642.10	23.6812732760155	35.2400573405703	27.02945802229	92.9781064777605	134.293562210001	90.8199033324342
ENSG00000272512.1	65.7813146555985	69.660578463918	46.4906677983388	71.4463344513318	83.3168222690618	77.3095044895928
ENSG00000188290.11	336.800331036664	305.687009024017	512.478524102618	796.675564977864	1001.44627819458	851.155127099012
ENSG00000187608.10	8354.22696126101	9361.56220933335	13104.9624275271	6018.13028138684	7274.32597587315	5905.5454497487
ENSG00000224969.1	28.9437784484634	19.6688692133415	21.623566417832	29.3615073087665	34.5326302825717	22.5173314047358
ENSG00000188157.15	20794.7891889278	17834.7471591974	17111.8092847513	11681.9650412479	14295.9607999961	12856.6456543906
ENSG00000291156.1	21.0500206897915	22.9470140822318	47.5718461192304	25.4466396675976	48.2360549978779	44.2840850959803
ENSG00000131591.18	163.137660345884	169.643996965071	129.741398506992	52.8507131557797	62.4876167017964	53.2910176578746
ENSG00000285812.1	55.2563043107028	45.0744919472411	43.247132835664	10.7658860132144	16.9922466469797	10.5080879888767
