"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"KEGG_MEDICUS_REFERENCE_ITGA_B_FAK_CDC42_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_ITGA_B_FAK_CDC42_SIGNALING_PATHWAY",25,-0.836301376900804,-1.51230495280986,0.0140158439975625,0.276494377042823,0.266904589044491,1054,"tags=28%, list=5%, signal=27%","3673/3676/3675/2335/3691/3696/3690"
"KEGG_MEDICUS_REFERENCE_VGCC_CA2_APOPTOTIC_PATHWAY","KEGG_MEDICUS_REFERENCE_VGCC_CA2_APOPTOTIC_PATHWAY",22,0.817515427760941,1.64307696870291,0.0155586987270156,0.281353135313531,0.271594828655798,2580,"tags=41%, list=11%, signal=36%","8913/90550/8912/291/777/773/774/8911/317"
"KEGG_MEDICUS_REFERENCE_ITGA_B_RHOGEF_RHOA_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_ITGA_B_RHOGEF_RHOA_SIGNALING_PATHWAY",22,-0.844401842528495,-1.50162642570543,0.0182464821400959,0.304575894184677,0.294012141366727,1367,"tags=36%, list=6%, signal=34%","64283/3673/3676/3675/2335/3691/3696/3690"
"KEGG_MEDICUS_REFERENCE_GENE_SILENCING_BY_METHYLATION_OF_H3K27_AND_UBIQUITINATION_OF_H2AK119","KEGG_MEDICUS_REFERENCE_GENE_SILENCING_BY_METHYLATION_OF_H3K27_AND_UBIQUITINATION_OF_H2AK119",39,-0.770596910728889,-1.46782245069526,0.0251599147121535,0.38997867803838,0.376452859226959,339,"tags=21%, list=1%, signal=20%","121536/2146/22955/8350/6045/26147/8335/8358"
"KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_PSEN_TO_MGLUR5_CA2_APOPTOTIC_PATHWAY","KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_PSEN_TO_MGLUR5_CA2_APOPTOTIC_PATHWAY",15,0.818038486665858,1.54325646547229,0.0408845461558241,0.53664803071564,0.518035207918566,1173,"tags=27%, list=5%, signal=25%","6263/90550/291/5663"
"KEGG_MEDICUS_REFERENCE_CCR_CXCR_GNB_G_PI3K_RAC_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_CCR_CXCR_GNB_G_PI3K_RAC_SIGNALING_PATHWAY",24,0.755102119278207,1.53915220628441,0.0387731481481481,0.53664803071564,0.518035207918566,29,"tags=8%, list=0%, signal=8%","57580/1233"
"KEGG_MEDICUS_REFERENCE_TSH_TG_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_TSH_TG_SIGNALING_PATHWAY",27,0.70590326209533,1.4616492347546,0.0598316295850872,0.53664803071564,0.518035207918566,1257,"tags=15%, list=5%, signal=14%","7038/107/7849/2778"
"KEGG_MEDICUS_REFERENCE_SPINDLE_ASSEMBLY_CHECKPOINT_SIGNALING","KEGG_MEDICUS_REFERENCE_SPINDLE_ASSEMBLY_CHECKPOINT_SIGNALING",21,-0.813844267263794,-1.44197123869856,0.046096538879404,0.53664803071564,0.518035207918566,2805,"tags=33%, list=12%, signal=29%","4085/996/9232/64682/701/9700/991"
"KEGG_MEDICUS_REFERENCE_MICROTUBULE_DEPOLYMERIZATION","KEGG_MEDICUS_REFERENCE_MICROTUBULE_DEPOLYMERIZATION",21,-0.811742078657405,-1.43824657584762,0.0478038180971597,0.53664803071564,0.518035207918566,1858,"tags=33%, list=8%, signal=31%","347733/84617/11004/203068/6790/9212/146909"
"KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_TRANSPORT_OF_CALCIUM","KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_TRANSPORT_OF_CALCIUM",18,0.740288831764354,1.43756864964122,0.0814111261872456,0.53664803071564,0.518035207918566,2796,"tags=39%, list=12%, signal=34%","90550/2904/291/1742/2902/317/2906"
"KEGG_MEDICUS_REFERENCE_TGFA_EGFR_RAS_ERK_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_TGFA_EGFR_RAS_ERK_SIGNALING_PATHWAY",15,-0.840589563007874,-1.41966721660118,0.0531653852445608,0.53664803071564,0.518035207918566,368,"tags=20%, list=2%, signal=20%","5594/1956/7039"
"KEGG_MEDICUS_REFERENCE_ACTIVATION_OF_PRC2.2_BY_UBIQUITINATION_OF_H2AK119","KEGG_MEDICUS_REFERENCE_ACTIVATION_OF_PRC2.2_BY_UBIQUITINATION_OF_H2AK119",21,-0.799100823943873,-1.41584877020937,0.0609964302343629,0.53664803071564,0.518035207918566,2367,"tags=29%, list=10%, signal=26%","7874/121536/2146/54880/6045/8335"
"KEGG_MEDICUS_PATHOGEN_HTLV_1_TAX_TO_SPINDLE_ASSEMBLY_CHECKPOINT_SIGNALING","KEGG_MEDICUS_PATHOGEN_HTLV_1_TAX_TO_SPINDLE_ASSEMBLY_CHECKPOINT_SIGNALING",16,-0.829731020434147,-1.4150696575984,0.0559157212317666,0.53664803071564,0.518035207918566,2655,"tags=31%, list=12%, signal=28%","996/9232/64682/9700/991"
"KEGG_MEDICUS_REFERENCE_DISASSEMBLY_OF_MCC","KEGG_MEDICUS_REFERENCE_DISASSEMBLY_OF_MCC",17,-0.818494431689154,-1.40797233912071,0.0620899343895023,0.53664803071564,0.518035207918566,2805,"tags=35%, list=12%, signal=31%","4085/996/9319/64682/701/991"
"KEGG_MEDICUS_REFERENCE_ANGIOTENSIN_ALDOSTERONE_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_ANGIOTENSIN_ALDOSTERONE_SIGNALING_PATHWAY",27,-0.76667596831325,-1.39957529288767,0.0642600359496705,0.53664803071564,0.518035207918566,1823,"tags=19%, list=8%, signal=17%","5331/2776/9586/23236/817"
"KEGG_MEDICUS_REFERENCE_COHESIN_DISSOCIATION_IN_ANAPHASE","KEGG_MEDICUS_REFERENCE_COHESIN_DISSOCIATION_IN_ANAPHASE",16,-0.817689916220981,-1.39453408547152,0.0693679092382496,0.53664803071564,0.518035207918566,2655,"tags=31%, list=12%, signal=28%","996/9232/64682/9700/991"
"KEGG_MEDICUS_REFERENCE_TLR1_2_4_NFKB_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_TLR1_2_4_NFKB_SIGNALING_PATHWAY",19,-0.797444052903169,-1.3927897157921,0.0720919250747678,0.53664803071564,0.518035207918566,2946,"tags=53%, list=13%, signal=46%","7099/4792/3551/4790/114609/51135/4615/23118/3569/5970"
"KEGG_MEDICUS_REFERENCE_CONDENSIN_LOADING","KEGG_MEDICUS_REFERENCE_CONDENSIN_LOADING",20,-0.791353634334934,-1.39097323173193,0.0755632040050063,0.53664803071564,0.518035207918566,1581,"tags=25%, list=7%, signal=23%","1789/9918/54892/64151/7153"
"KEGG_MEDICUS_REFERENCE_EGF_EGFR_PLCG_CAMK_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_EGF_EGFR_PLCG_CAMK_SIGNALING_PATHWAY",15,-0.823294375681448,-1.39045746723855,0.0718141665303452,0.53664803071564,0.518035207918566,368,"tags=20%, list=2%, signal=20%","814/1956/817"
"KEGG_MEDICUS_REFERENCE_ACTIVATION_OF_PRC2.2_BY_UBIQUITINATION_OF_H2AK119_IN_GERMLINE_GENES","KEGG_MEDICUS_REFERENCE_ACTIVATION_OF_PRC2.2_BY_UBIQUITINATION_OF_H2AK119_IN_GERMLINE_GENES",26,-0.761570433576773,-1.38418959930129,0.0757507167647503,0.53664803071564,0.518035207918566,1870,"tags=19%, list=8%, signal=18%","121536/2146/7027/6045/8335"
"KEGG_MEDICUS_REFERENCE_DNA_REPLICATION_LICENSING","KEGG_MEDICUS_REFERENCE_DNA_REPLICATION_LICENSING",24,-0.768962876137436,-1.3840824654172,0.0782157042468683,0.53664803071564,0.518035207918566,2537,"tags=46%, list=11%, signal=41%","4176/10926/23595/4173/8318/1017/4175/81620/990/90381/890"
"KEGG_MEDICUS_ENV_FACTOR_METALS_TO_NFKB_SIGNALING_PATHWAY","KEGG_MEDICUS_ENV_FACTOR_METALS_TO_NFKB_SIGNALING_PATHWAY",15,-0.813662905898034,-1.37419092944064,0.0840831015867823,0.53664803071564,0.518035207918566,2773,"tags=53%, list=12%, signal=47%","25865/4792/3551/4790/5795/27/5970/5587"
"KEGG_MEDICUS_REFERENCE_HOMOLOGOUS_RECOMBINATION","KEGG_MEDICUS_REFERENCE_HOMOLOGOUS_RECOMBINATION",33,-0.729222873755822,-1.36347297081417,0.0805652680652681,0.53664803071564,0.518035207918566,2972,"tags=33%, list=13%, signal=29%","51426/5888/7517/5424/7516/5982/5425/8438/580/672/675"
"KEGG_MEDICUS_REFERENCE_GPCR_PLCB_ITPR_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_GPCR_PLCB_ITPR_SIGNALING_PATHWAY",42,-0.703146811184651,-1.35017598076151,0.083439220669208,0.53664803071564,0.518035207918566,1197,"tags=21%, list=5%, signal=20%","6915/6865/5331/2776/3708/5737/23236/1910/6869"
"KEGG_MEDICUS_REFERENCE_GF_RTK_RAS_ERK_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_GF_RTK_RAS_ERK_SIGNALING_PATHWAY",80,-0.63177596592836,-1.29706080023088,0.0896238651102464,0.555667963683528,0.536395463366588,1535,"tags=19%, list=7%, signal=18%","5594/1942/284/1435/2250/627/2247/56034/7424/1956/1969/7422/4233/4254/7039"
"KEGG_MEDICUS_REFERENCE_COHESIN_DISSOCIATION_IN_PROPHASE","KEGG_MEDICUS_REFERENCE_COHESIN_DISSOCIATION_IN_PROPHASE",16,-0.79274217987321,-1.35198682152444,0.106158833063209,0.608755219206681,0.587641467970553,1777,"tags=38%, list=8%, signal=35%","10274/151648/983/113130/5347/9212"
"KEGG_MEDICUS_REFERENCE_AUTOPHAGY_VESICLE_NUCLEATION_ELONGATION_MATURATION_MTORC1_PI3KC3_C1","KEGG_MEDICUS_REFERENCE_AUTOPHAGY_VESICLE_NUCLEATION_ELONGATION_MATURATION_MTORC1_PI3KC3_C1",16,0.705966072778486,1.34612316902211,0.134655532359081,0.608755219206681,0.587641467970553,4479,"tags=38%, list=20%, signal=30%","64798/84335/9776/8678/57521/9675"
"KEGG_MEDICUS_PATHOGEN_HCMV_US28_TO_GNB_G_PI3K_NFKB_SIGNALING_PATHWAY","KEGG_MEDICUS_PATHOGEN_HCMV_US28_TO_GNB_G_PI3K_NFKB_SIGNALING_PATHWAY",30,-0.725011205216286,-1.34300853601322,0.102413184226015,0.608755219206681,0.587641467970553,2848,"tags=37%, list=12%, signal=32%","10681/4792/5291/3551/4790/54331/59345/2791/5293/3569/5970"
"KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_RASD1_TO_CRHR_PKA_ACTH_SIGNALING_PATHWAY","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_RASD1_TO_CRHR_PKA_ACTH_SIGNALING_PATHWAY",24,0.655294565911775,1.33571082789888,0.129050925925926,0.608755219206681,0.587641467970553,223,"tags=8%, list=1%, signal=8%","51655/107"
"KEGG_MEDICUS_REFERENCE_AGE_RAGE_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_AGE_RAGE_SIGNALING_PATHWAY",16,-0.781429868514718,-1.33269417346564,0.121880064829822,0.608755219206681,0.587641467970553,3848,"tags=44%, list=17%, signal=36%","5605/673/369/4790/5594/3569/5970"
"KEGG_MEDICUS_REFERENCE_IL1_IL1R_P38_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_IL1_IL1R_P38_SIGNALING_PATHWAY",17,-0.774474463777082,-1.33224928617181,0.119219075052008,0.608755219206681,0.587641467970553,1343,"tags=29%, list=6%, signal=28%","51135/4615/3554/23118/3556"
"KEGG_MEDICUS_REFERENCE_TLR5_NFKB_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_TLR5_NFKB_SIGNALING_PATHWAY",17,-0.773491980099443,-1.33055921988889,0.120819331092975,0.608755219206681,0.587641467970553,2720,"tags=47%, list=12%, signal=41%","4792/3551/4790/51135/4615/23118/3569/5970"
"KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_AGE_RAGE_SIGNALING_PATHWAY","KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_AGE_RAGE_SIGNALING_PATHWAY",17,-0.770400943711656,-1.32524202582535,0.123539766362618,0.608755219206681,0.587641467970553,3848,"tags=41%, list=17%, signal=34%","5605/673/369/4790/5594/3569/5970"
"KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_ATP2B3_TO_ANGIOTENSIN_ALDOSTERONE_SIGNALING_PATHWAY","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_ATP2B3_TO_ANGIOTENSIN_ALDOSTERONE_SIGNALING_PATHWAY",22,-0.743760932936451,-1.32265352235658,0.123704963661667,0.608755219206681,0.587641467970553,992,"tags=14%, list=4%, signal=13%","814/9586/817"
"KEGG_MEDICUS_REFERENCE_P300_P21_CELL_CYCLE_G1_S","KEGG_MEDICUS_REFERENCE_P300_P21_CELL_CYCLE_G1_S",15,-0.781390917394096,-1.3196869406811,0.132013741207263,0.608755219206681,0.587641467970553,2480,"tags=40%, list=11%, signal=36%","1026/472/5925/595/1870/1021"
"KEGG_MEDICUS_REFERENCE_IL2_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_IL2_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY",17,-0.766790754220763,-1.3190317857243,0.129140662506001,0.608755219206681,0.587641467970553,2576,"tags=35%, list=11%, signal=31%","6774/3566/3716/3600/3575/6772"
"KEGG_MEDICUS_REFERENCE_CCR2_GNB_G_PI3K_NFKB_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_CCR2_GNB_G_PI3K_NFKB_SIGNALING_PATHWAY",29,-0.715108357410693,-1.31625007154676,0.121896833655418,0.608755219206681,0.587641467970553,2848,"tags=38%, list=12%, signal=33%","10681/4792/5291/3551/4790/54331/59345/2791/5293/6347/5970"
"KEGG_MEDICUS_REFERENCE_DNA_END_RESECTION_AND_RPA_LOADING","KEGG_MEDICUS_REFERENCE_DNA_END_RESECTION_AND_RPA_LOADING",18,-0.756895713847187,-1.31211702167953,0.133449422194079,0.608755219206681,0.587641467970553,1851,"tags=28%, list=8%, signal=26%","10111/9577/580/672/4683"
"KEGG_MEDICUS_VARIANT_SCRAPIE_CONFORMATION_PRPSC_TO_TRANSPORT_OF_CALCIUM","KEGG_MEDICUS_VARIANT_SCRAPIE_CONFORMATION_PRPSC_TO_TRANSPORT_OF_CALCIUM",17,0.685695287680896,1.31933712306009,0.151612043698375,0.659685108887581,0.636804931693566,2796,"tags=35%, list=12%, signal=31%","90550/2904/291/2902/317/2906"
"KEGG_MEDICUS_REFERENCE_ORIGIN_UNWINDING_AND_ELONGATION","KEGG_MEDICUS_REFERENCE_ORIGIN_UNWINDING_AND_ELONGATION",30,-0.693332136531391,-1.28432632620645,0.152001177163037,0.659685108887581,0.636804931693566,1758,"tags=40%, list=8%, signal=37%","5983/4172/5981/4176/4173/5982/8318/23649/51659/4175/55388/9837"
"KEGG_MEDICUS_REFERENCE_TRAIP_DEPENDENT_REPLISOME_DISASSEMBLY","KEGG_MEDICUS_REFERENCE_TRAIP_DEPENDENT_REPLISOME_DISASSEMBLY",16,-0.755329107605768,-1.28818047698704,0.160615883306321,0.665431133936214,0.642351664580677,2537,"tags=44%, list=11%, signal=39%","4176/4173/8318/51659/4175/10293/9837"
"KEGG_MEDICUS_REFERENCE_GF_RTK_PI3K_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_GF_RTK_PI3K_SIGNALING_PATHWAY",71,-0.60793251673205,-1.23414896837409,0.162524654832347,0.665431133936214,0.642351664580677,1319,"tags=23%, list=6%, signal=21%","1942/5295/5293/284/1435/2250/627/2247/56034/7424/1956/1969/7422/4233/4254/7039"
"KEGG_MEDICUS_REFERENCE_GF_RTK_RAS_PI3K_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_GF_RTK_RAS_PI3K_SIGNALING_PATHWAY",77,-0.600767461917177,-1.22931289551934,0.160635251236657,0.665431133936214,0.642351664580677,1319,"tags=21%, list=6%, signal=20%","1942/5295/5293/284/1435/2250/627/2247/56034/7424/1956/1969/7422/4233/4254/7039"
"KEGG_MEDICUS_REFERENCE_GNRH_GNRHR_PLCB_PKC_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_GNRH_GNRHR_PLCB_PKC_SIGNALING_PATHWAY",19,-0.733822373950462,-1.28167017101129,0.167165118841492,0.671756125714885,0.648457283615145,1823,"tags=21%, list=8%, signal=19%","5331/5594/2776/23236"
"KEGG_MEDICUS_VARIANT_SCRAPIE_CONFORMATION_PRPSC_TO_MGLUR5_CA2_APOPTOTIC_PATHWAY","KEGG_MEDICUS_VARIANT_SCRAPIE_CONFORMATION_PRPSC_TO_MGLUR5_CA2_APOPTOTIC_PATHWAY",18,0.659856259320347,1.28137644520134,0.175576662143826,0.686737306038589,0.662918864427258,1004,"tags=17%, list=4%, signal=16%","6263/90550/291"
"KEGG_MEDICUS_REFERENCE_IL1_IL1R_JNK_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_IL1_IL1R_JNK_SIGNALING_PATHWAY",19,-0.726124231589016,-1.26822484720119,0.180387218636864,0.686737306038589,0.662918864427258,1343,"tags=26%, list=6%, signal=25%","51135/4615/3554/23118/3556"
"KEGG_MEDICUS_REFERENCE_PRE_IC_FORMATION","KEGG_MEDICUS_REFERENCE_PRE_IC_FORMATION",27,-0.688805583410705,-1.25742206093358,0.179298981426004,0.686737306038589,0.662918864427258,2537,"tags=37%, list=11%, signal=33%","4176/23595/4173/8318/51659/4175/81620/990/90381/9837"
"KEGG_MEDICUS_VARIANT_AMPLIFIED_MYC_TO_P27_CELL_CYCLE_G1_S","KEGG_MEDICUS_VARIANT_AMPLIFIED_MYC_TO_P27_CELL_CYCLE_G1_S",15,-0.745533279691009,-1.25912716816896,0.194667102895469,0.701996660637262,0.67764897146163,2015,"tags=40%, list=9%, signal=36%","5925/4609/6502/1163/1017/1870"
"KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_ATP1A1_TO_ANGIOTENSIN_ALDOSTERONE_SIGNALING_PATHWAY","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_ATP1A1_TO_ANGIOTENSIN_ALDOSTERONE_SIGNALING_PATHWAY",24,-0.694577229224608,-1.25019320656518,0.192636724717385,0.701996660637262,0.67764897146163,992,"tags=12%, list=4%, signal=12%","814/9586/817"
"KEGG_MEDICUS_REFERENCE_TNF_NFKB_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_TNF_NFKB_SIGNALING_PATHWAY",16,-0.732271125931706,-1.24885610628272,0.203727714748784,0.701996660637262,0.67764897146163,2720,"tags=38%, list=12%, signal=33%","4792/7188/3551/4790/23118/5970"
"KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_CACNA1D_H_TO_ANGIOTENSIN_ALDOSTERONE_SIGNALING_PATHWAY","KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_CACNA1D_H_TO_ANGIOTENSIN_ALDOSTERONE_SIGNALING_PATHWAY",23,-0.696251815234903,-1.24596070898846,0.195901513992965,0.701996660637262,0.67764897146163,992,"tags=13%, list=4%, signal=12%","814/9586/817"
"KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_KCNJ5_TO_ANGIOTENSIN_ALDOSTERONE_SIGNALING_PATHWAY","KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_KCNJ5_TO_ANGIOTENSIN_ALDOSTERONE_SIGNALING_PATHWAY",24,-0.689804951652048,-1.24160342165714,0.200886037274672,0.701996660637262,0.67764897146163,992,"tags=12%, list=4%, signal=12%","814/9586/817"
"KEGG_MEDICUS_REFERENCE_KITLG_KIT_RAS_ERK_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_KITLG_KIT_RAS_ERK_SIGNALING_PATHWAY",15,-0.733159271004298,-1.23822877108727,0.21838704400458,0.701996660637262,0.67764897146163,1535,"tags=33%, list=7%, signal=31%","5605/673/369/5594/4254"
"KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_MET_TO_RAS_ERK_SIGNALING_PATHWAY","KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_MET_TO_RAS_ERK_SIGNALING_PATHWAY",15,-0.733144901467093,-1.23820450245274,0.21838704400458,0.701996660637262,0.67764897146163,1535,"tags=40%, list=7%, signal=37%","5605/673/369/5594/595/4233"
"KEGG_MEDICUS_PATHOGEN_HIV_GP120_TO_TNF_NFKB_SIGNALING_PATHWAY","KEGG_MEDICUS_PATHOGEN_HIV_GP120_TO_TNF_NFKB_SIGNALING_PATHWAY",15,-0.732762100403666,-1.23755799178435,0.218877801406838,0.701996660637262,0.67764897146163,2720,"tags=40%, list=12%, signal=35%","4792/7188/3551/4790/23118/5970"
"KEGG_MEDICUS_REFERENCE_KINETOCHORE_MICROTUBULE_ATTACHMENT","KEGG_MEDICUS_REFERENCE_KINETOCHORE_MICROTUBULE_ATTACHMENT",18,-0.710464781810967,-1.23162665141768,0.219882855785974,0.701996660637262,0.67764897146163,1858,"tags=39%, list=8%, signal=36%","10376/347733/84617/203068/1063/1062/701"
"KEGG_MEDICUS_REFERENCE_TRANSCRIPTION_COUPLED_NER","KEGG_MEDICUS_REFERENCE_TRANSCRIPTION_COUPLED_NER",31,-0.653644398476037,-1.2150670071755,0.219776995305164,0.701996660637262,0.67764897146163,2546,"tags=26%, list=11%, signal=23%","5430/548644/246721/5433/902/81488/2068/5431"
"KEGG_MEDICUS_REFERENCE_RTK_PLCG_ITPR_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_RTK_PLCG_ITPR_SIGNALING_PATHWAY",47,-0.619172412418824,-1.20263516854363,0.219980520384027,0.701996660637262,0.67764897146163,998,"tags=19%, list=4%, signal=18%","2250/2247/4916/3708/56034/7424/1956/7422/4233"
"KEGG_MEDICUS_ENV_FACTOR_E2_TO_RAS_ERK_SIGNALING_PATHWAY","KEGG_MEDICUS_ENV_FACTOR_E2_TO_RAS_ERK_SIGNALING_PATHWAY",16,0.643660984639114,1.22732096885081,0.22964509394572,0.706249337922237,0.681754151086709,274,"tags=12%, list=1%, signal=12%","2100/2353"
"KEGG_MEDICUS_REFERENCE_PDGF_PDGFR_PLCG_CAMK_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_PDGF_PDGFR_PLCG_CAMK_SIGNALING_PATHWAY",17,-0.711053572739995,-1.22315280750875,0.23107697231557,0.706249337922237,0.681754151086709,68,"tags=12%, list=0%, signal=12%","814/817"
"KEGG_MEDICUS_REFERENCE_CA2_CAM_CAMK_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_CA2_CAM_CAMK_SIGNALING_PATHWAY",19,-0.700065379259327,-1.22271130753906,0.230127498819455,0.706249337922237,0.681754151086709,68,"tags=16%, list=0%, signal=16%","5260/814/817"
"KEGG_MEDICUS_REFERENCE_MICROTUBULE_NUCLEATION","KEGG_MEDICUS_REFERENCE_MICROTUBULE_NUCLEATION",26,-0.665849717698717,-1.21021275682619,0.23585332729742,0.710835722549167,0.686181463920855,3048,"tags=38%, list=13%, signal=33%","85378/55755/121441/653784/10376/347733/84617/203068/10426/22974"
"KEGG_MEDICUS_REFERENCE_FANCONI_ANEMIA_PATHWAY","KEGG_MEDICUS_REFERENCE_FANCONI_ANEMIA_PATHWAY",19,-0.693793662195544,-1.21175733152658,0.244294034314497,0.726189115701998,0.701002347924801,2307,"tags=42%, list=10%, signal=38%","2176/2175/2187/57697/29089/55120/55215/2177"
