"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"HALLMARK_COMPLEMENT","HALLMARK_COMPLEMENT",173,-0.555450067153813,-1.22196268581957,0.124174678559018,0.326775469892152,0.247661408760368,2806,"tags=22%, list=12%, signal=19%","948/2771/2764/1512/1848/718/2625/2811/1075/54331/834/4035/2152/59345/5877/55619/3659/23414/200316/8754/7128/1012/5359/1514/10938/1051/5550/4323/54704/7077/3569/1284/8942/837/2335/1356/1465/2820"
"HALLMARK_MYOGENESIS","HALLMARK_MYOGENESIS",179,-0.55383580065201,-1.22102230302463,0.123442547300415,0.326775469892152,0.247661408760368,2015,"tags=19%, list=9%, signal=18%","203/4046/3908/5925/1728/274/5621/6764/9144/7164/6709/1837/7004/5507/29970/2314/8614/1012/4627/4208/4641/2247/9260/23654/3983/10290/10580/8038/8497/1152/1284/6319/3486/1756/3691"
"HALLMARK_HEDGEHOG_SIGNALING","HALLMARK_HEDGEHOG_SIGNALING",35,-0.690700243570936,-1.29315643232725,0.133700696055684,0.327959116033913,0.248558487941492,1969,"tags=37%, list=9%, signal=34%","5921/5371/7436/6252/1400/7090/7070/4627/8829/7422/154796/1021/8633"
"HALLMARK_APOPTOSIS","HALLMARK_APOPTOSIS",155,-0.553209917358759,-1.20783423827796,0.144302011054922,0.327959116033913,0.248558487941492,1696,"tags=19%, list=7%, signal=18%","6709/3659/6041/3162/1017/5914/595/994/960/665/355/3148/8837/1611/6648/467/3315/301/7077/672/2026/3606/330/3569/1806/837/5970/7153/857/3005"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","HALLMARK_TNFA_SIGNALING_VIA_NFKB",190,-0.542065352604026,-1.20015923909446,0.141661891117479,0.327959116033913,0.248558487941492,2118,"tags=31%, list=9%, signal=28%","3976/4791/2152/687/10611/65986/9322/23586/4609/1326/5734/57018/24145/3659/694/23258/10135/5271/2920/4088/7128/3371/1942/595/960/2683/602/8837/3575/10938/1435/6648/6347/5806/1051/467/1906/56937/329/8767/5142/1827/6385/22822/10769/3606/330/3569/55332/3572/8942/7071/5970/7422/2355/4082/5209/3491"
"HALLMARK_P53_PATHWAY","HALLMARK_P53_PATHWAY",194,-0.533529142825158,-1.18331201833307,0.162782727895819,0.353875495425694,0.268200375480526,2383,"tags=19%, list=10%, signal=17%","7508/203/26999/834/92815/55240/3976/6256/6281/5925/7164/2052/23612/694/2258/3162/1012/355/22824/4071/5820/10140/3275/467/23303/23654/26355/10769/54541/55332/1969/23657/10397/3006/5784/3691/7039"
"HALLMARK_ALLOGRAFT_REJECTION","HALLMARK_ALLOGRAFT_REJECTION",160,-0.52346225969635,-1.14579274457401,0.225157820902502,0.450315641805003,0.341291854841687,1887,"tags=16%, list=8%, signal=15%","6891/3455/6892/3091/3600/7163/92/10333/355/602/1435/7070/6347/7098/8444/8767/8672/672/6772/9655/3606/3569/1956/586/2113/9734"
"HALLMARK_ADIPOGENESIS","HALLMARK_ADIPOGENESIS",192,-0.515085708830153,-1.14170852600696,0.2212308396248,0.450315641805003,0.341291854841687,2616,"tags=21%, list=11%, signal=19%","7905/718/901/10989/56894/47/3910/376497/7263/8780/51/5211/226/5264/83871/10313/949/4698/6453/1737/34/977/8436/284/6510/10140/7086/847/2184/23187/10580/1282/5860/79071/84274/284119/1738/5236/5209/2632/2820"
"HALLMARK_PEROXISOME","HALLMARK_PEROXISOME",97,-0.535630723182414,-1.12228837634035,0.290342914775593,0.553829213441206,0.419744245976493,2338,"tags=14%, list=10%, signal=13%","23705/5825/215/51/23457/10455/51015/7533/6648/847/3992/7153/10512/9249"
"HALLMARK_ANDROGEN_RESPONSE","HALLMARK_ANDROGEN_RESPONSE",98,-0.532064945202879,-1.11557637940175,0.299067775258251,0.553829213441206,0.419744245976493,1712,"tags=21%, list=7%, signal=20%","10611/65986/4824/7163/55768/3998/595/9871/51465/2683/22936/56937/87/3992/6319/10513/658/1021/10397/84159/3005"
"HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",47,-0.568527111801262,-1.10444228448011,0.339980476920932,0.606728468643072,0.459836313076855,3197,"tags=30%, list=14%, signal=26%","2936/5524/1032/4046/51022/4257/1728/5621/4155/2539/2068/6648/847/5214"
"HALLMARK_SPERMATOGENESIS","HALLMARK_SPERMATOGENESIS",108,-0.509863852576383,-1.07813549394388,0.351902511812982,0.606728468643072,0.459836313076855,2801,"tags=19%, list=12%, signal=17%","2571/814/8028/54558/1033/10926/6558/2947/2146/9063/11004/4771/22824/5576/9133/4751/8277/983/6790/699/7272"
"HALLMARK_FATTY_ACID_METABOLISM","HALLMARK_FATTY_ACID_METABOLISM",151,-0.487045126288143,-1.06153465466863,0.370536240424278,0.61756040070713,0.468045777378036,2100,"tags=13%, list=9%, signal=12%","84263/6281/51/226/3320/10455/2052/2194/7533/34/3956/1374/84532/594/2026/4683/1738/658/2820"
"HALLMARK_INTERFERON_ALPHA_RESPONSE","HALLMARK_INTERFERON_ALPHA_RESPONSE",96,-0.502379494058014,-1.05055018207095,0.395854398382204,0.62187259430331,0.471313966208825,3240,"tags=29%, list=14%, signal=25%","64135/51667/1267/7726/54625/961/4343/3566/5610/103/219285/834/7318/116071/3600/10581/3659/64761/85441/9830/5359/1435/8767/55601/85363/115361/55603/94240"
"HALLMARK_IL2_STAT5_SIGNALING","HALLMARK_IL2_STAT5_SIGNALING",187,0.369625073222591,1.01486246577494,0.397998460354119,0.62187259430331,0.471313966208825,959,"tags=12%, list=4%, signal=12%","1233/6515/81848/84525/27242/7074/2118/3655/7052/8611/5583/2012/64116/5045/158219/1690/22807/9910/51651/8651/1028/57157/2983"
"HALLMARK_CHOLESTEROL_HOMEOSTASIS","HALLMARK_CHOLESTEROL_HOMEOSTASIS",72,-0.505711941438595,-1.02869981245763,0.438089005235602,0.628166160081054,0.476083826587746,1562,"tags=18%, list=7%, signal=17%","118429/2194/20/5165/54206/5359/467/493869/134429/6319/2770/116496/9415"
"HALLMARK_PROTEIN_SECRETION","HALLMARK_PROTEIN_SECRETION",94,-0.489849026008092,-1.0233053253678,0.439716312056738,0.628166160081054,0.476083826587746,3400,"tags=24%, list=15%, signal=21%","858/8774/6643/2803/8729/9367/8082/5538/6197/22872/4952/1213/1075/7103/7163/5594/3998/9871/9805/10040/667/5066/1956"
"HALLMARK_PANCREAS_BETA_CELLS","HALLMARK_PANCREAS_BETA_CELLS",29,0.484096904756207,1.01468299861184,0.429869736443502,0.628166160081054,0.476083826587746,3387,"tags=34%, list=15%, signal=29%","9935/57586/5063/6812/3642/1113/2645/6514/4005/28972"
"HALLMARK_HEME_METABOLISM","HALLMARK_HEME_METABOLISM",187,-0.447628275385628,-0.989843073868177,0.501436286338044,0.666324250038175,0.505003642134196,2265,"tags=15%, list=10%, signal=14%","26130/996/26020/718/8273/7716/55589/4059/64122/8833/8780/4891/119/51312/3321/665/9663/23052/22936/50865/831/847/8974/1870/23657/11163/8364/3005"
"HALLMARK_XENOBIOTIC_METABOLISM","HALLMARK_XENOBIOTIC_METABOLISM",174,-0.446133539829798,-0.981927238263194,0.520647773279352,0.666324250038175,0.505003642134196,2542,"tags=21%, list=11%, signal=19%","5467/4522/7274/26999/7042/51/1728/10611/6472/2052/6560/3162/2948/51128/27329/22949/2192/1593/128/4502/355/8714/6747/9663/316/6510/6533/847/2184/53/3554/84913/5627/1969/8942/586"
"HALLMARK_KRAS_SIGNALING_DN","HALLMARK_KRAS_SIGNALING_DN",155,0.36095877393147,0.974623031220515,0.491661107404937,0.666324250038175,0.505003642134196,2120,"tags=15%, list=9%, signal=14%","3866/7038/3860/91543/6446/6559/1358/23031/57089/10734/941/10964/55890/9435/3852/22849/55220/56154/1280/4524/5324/8900/3425/7781"
"HALLMARK_UNFOLDED_PROTEIN_RESPONSE","HALLMARK_UNFOLDED_PROTEIN_RESPONSE",112,-0.457152774862373,-0.971566009648026,0.533628972653363,0.666324250038175,0.505003642134196,3410,"tags=28%, list=15%, signal=24%","6745/3309/23404/167227/60559/440/25804/22872/7184/5832/1054/9797/1662/3376/10797/10954/3014/8140/1163/11260/8614/6464/11015/6347/1051/467/29968/54541/79094/22926/7422"
"HALLMARK_BILE_ACID_METABOLISM","HALLMARK_BILE_ACID_METABOLISM",103,0.37687948722024,0.964830530711868,0.510510510510511,0.666324250038175,0.505003642134196,137,"tags=4%, list=1%, signal=4%","24/1718/4864/335"
"HALLMARK_APICAL_SURFACE","HALLMARK_APICAL_SURFACE",42,-0.502364914942054,-0.959427242276338,0.546385885031303,0.666324250038175,0.505003642134196,2508,"tags=33%, list=11%, signal=30%","11126/2625/2319/2050/2947/202/9465/6376/22854/2683/7070/3315/672/131566"
"HALLMARK_PI3K_AKT_MTOR_SIGNALING","HALLMARK_PI3K_AKT_MTOR_SIGNALING",100,-0.436772011570864,-0.917638344536951,0.622582265762371,0.723932867165548,0.548664909851784,1535,"tags=14%, list=7%, signal=13%","5594/1017/51135/5308/5563/6195/5576/4615/29110/1845/983/1956/23236/5163"
"HALLMARK_WNT_BETA_CATENIN_SIGNALING","HALLMARK_WNT_BETA_CATENIN_SIGNALING",41,-0.481129580486718,-0.915528049040952,0.613050944476245,0.723932867165548,0.548664909851784,2959,"tags=27%, list=13%, signal=23%","3516/5664/5467/1499/4609/6502/9612/8321/22943/2770/8325"
"HALLMARK_KRAS_SIGNALING_UP","HALLMARK_KRAS_SIGNALING_UP",177,-0.412415879344626,-0.908492412018972,0.664241164241164,0.754819504819505,0.572073729968467,1612,"tags=15%, list=7%, signal=14%","2791/80201/6662/9971/1794/7128/26272/84869/2022/80380/3575/3673/23268/4214/7035/330/22903/8829/3018/5396/3486/2113/9734/58155/55339/28951/131566"
"HALLMARK_UV_RESPONSE_UP","HALLMARK_UV_RESPONSE_UP",152,-0.38810287161456,-0.846505312967272,0.765045342126958,0.850050380141064,0.644248709159544,2209,"tags=22%, list=10%, signal=20%","7832/3363/440/5538/1267/23542/5789/4792/1054/5566/2744/27295/7263/3192/226/1875/2052/9129/3659/3014/694/2920/3162/1017/23467/2237/7301/6648/467/4323/4916/2026/3569/3572"
"HALLMARK_ESTROGEN_RESPONSE_LATE","HALLMARK_ESTROGEN_RESPONSE_LATE",182,-0.380782721652236,-0.840573592428326,0.789455468389479,0.858103769988564,0.650352330938701,2089,"tags=20%, list=9%, signal=18%","27295/7263/3716/56994/10874/7164/10610/26509/949/2582/4886/8140/51659/51195/6566/11145/595/9612/960/11098/22824/990/10140/6337/10733/11031/8204/55806/221/2013/1152/3572/991/10112/7153/857"
"HALLMARK_DNA_REPAIR","HALLMARK_DNA_REPAIR",149,-0.374944312160089,-0.817031495263954,0.814085171640911,0.866048054937139,0.6563732626892,3332,"tags=16%, list=15%, signal=14%","54487/7084/4833/50484/50808/5888/5430/4799/7508/203/5424/4059/5433/53343/11051/10623/5982/1854/23649/2237/2068/7298/5142/11130"
"HALLMARK_MYC_TARGETS_V2","HALLMARK_MYC_TARGETS_V2",58,-0.366256989821958,-0.729433066340436,0.869518428840463,0.887263702898431,0.672452490617759,1840,"tags=7%, list=8%, signal=6%","4609/4173/10733/5347"
"HALLMARK_NOTCH_SIGNALING","HALLMARK_NOTCH_SIGNALING",30,-0.388293214719022,-0.712439201287342,0.853361094586556,0.887263702898431,0.672452490617759,3485,"tags=37%, list=15%, signal=31%","7474/113878/5664/4854/8819/5467/84441/595/4853/10402/8321"
"HALLMARK_OXIDATIVE_PHOSPHORYLATION","HALLMARK_OXIDATIVE_PHOSPHORYLATION",199,-0.344258066811229,-0.764381903764768,0.911587102654666,0.911587102654666,0.690887067275115,4036,"tags=21%, list=18%, signal=18%","3945/5250/4190/7384/9131/292/1347/1345/4724/10632/4714/51318/1537/2230/10884/5166/4976/8402/517/4708/4726/37/7386/54205/10989/8604/10651/2395/9551/5264/8050/4698/4729/1737/4835/34/1374/55288/54704/1738/2821/22"
